# EventNumber	SB0_Raw_ADC_Value	Timestamp
126653	1679	1493832139
126656	1755	1493929946
126667	1759	1497637130
126670	1685	1498358364
126678	1723	1501691359
126689	1706	1504597569
126691	1699	1505041676
126700	1738	1506741962
126713	1539	1512477696
126715	1703	1512657859
126722	1339	1514588581
126731	1694	1516114756
126739	1044	1519858625
126741	1758	1520475537
126743	722	1520919119
126748	1649	1521749112
126751	1736	1522154491
126753	1697	1522406074
126756	1742	1522753513
126768	1684	1526142364
126783	1748	1530927363
126788	1701	1532689812
126794	1749	1533190660
126799	1699	1534784134
126801	1706	1534984453
126808	1716	1536078819
126823	1696	1540316270
126826	1715	1541707487
126828	1741	1542141079
126830	1658	1543204454
126834	1667	1543734433
126844	1729	1547129326
126852	1684	1551364323
126853	1673	1551517575
126863	939	1553357117
126865	1729	1554058347
126870	1705	1555604495
126874	1712	1556246748
126878	1740	1557338335
126879	1703	1557969172
126884	1743	1558309434
126900	1721	1562416848
126903	1673	1563232495
126904	1740	1563237356
126908	1712	1564684044
126909	1727	1564895446
126911	1717	1565840061
126912	1723	1565883781
126941	1761	1575334206
126952	1675	1578186565
126971	1700	1586457870
126972	1724	1586535775
126975	1687	1586894822
126977	1730	1587969456
126991	1759	1593730778
126999	1710	1594532422
127007	1705	1596688875
127009	1702	1597009680
127014	1684	1598127259
127017	1737	1598514064
127033	1701	1602130057
127039	1720	1603149002
127051	1733	1606691951
127057	1737	1607257664
127069	1728	1612860358
127076	1687	1614570613
127093	1741	1619389459
127107	1712	1623173986
127109	1131	1623369203
127117	1721	1625592486
127124	1723	1629464041
127129	749	1632495382
127132	1685	1633303819
127138	1757	1635121644
127141	1752	1636300266
127143	1706	1636510554
127144	1726	1636665325
127150	1749	1638565984
127159	1673	1640260271
127173	1717	1643996947
127175	1747	1645631698
127178	1733	1646636547
127186	1702	1648119953
127187	1701	1648140276
127193	1674	1649849442
127200	1738	1653827610
127201	1688	1654454891
127210	1712	1656991766
127220	1766	1659453457
127232	1730	1662723945
127237	1674	1664126885
127243	1716	1666632162
127255	1700	1668769673
127259	1688	1670502893
127263	1723	1671538334
127264	918	1671609269
127268	1726	1674621257
127274	1762	1675772740
127276	1709	1677791322
127278	1671	1678892099
127280	1694	1679134016
127282	1730	1680788043
127324	996	1690524784
127327	1764	1691225780
127336	1754	1696001081
127350	1719	1701267056
127352	1664	1701624803
127354	1716	1702637063
127364	1652	1705157387
127370	1678	1707208103
127394	1725	1711906060
127408	1698	1717887967
127412	1702	1718595749
127414	1690	1719182653
127423	1754	1721154678
127436	1640	1724634873
127438	1711	1725166095
127442	1722	1727010699
127446	1719	1728276352
127448	1746	1728536066
127450	1708	1728797950
127455	1725	1729925806
127475	1728	1736546870
127476	1240	1736691205
127478	1739	1737292539
127493	1724	1742300279
127495	1768	1742511904
127496	1734	1742678303
127498	1704	1743346564
127513	1614	1748445555
127525	1739	1752400697
127542	1732	1759210233
127552	1723	1762535144
127561	1709	1765373501
127582	1356	1773021004
127587	1692	1777457909
127591	1759	1779504245
127613	1755	1784559466
127615	1717	1785550820
127618	1710	1786196004
127625	1665	1787801190
127634	1743	1788717346
127637	1633	1789465864
127638	1742	1789529832
127656	1717	1798081499
127667	1761	1800364903
127677	1699	1801930298
127681	1709	1802929561
127686	1687	1803793583
127690	1682	1804263937
127692	1677	1805502615
127693	1657	1805568886
127699	1701	1806751046
127706	1725	1808685064
127716	1709	1811677507
127718	1724	1811716006
127725	1678	1813629276
127728	730	1814781882
127754	1705	1822564097
127755	1666	1822893103
127756	1704	1823024426
127761	1733	1824313996
127766	1684	1825661150
127772	1756	1826933983
127773	1688	1826983072
127783	1718	1830870318
127786	1726	1831776057
127805	1713	1839358159
127812	1714	1841140545
127821	1684	1843100904
127822	1758	1843119426
127823	1701	1843199443
127830	1697	1845302695
127835	1716	1846840261
127838	1712	1847627357
127842	1701	1850574005
127848	1637	1853311166
127859	1738	1857911966
127862	1742	1859285885
127874	1715	1861693910
127882	1715	1863763017
127884	1754	1863895227
127888	1712	1866837217
127892	1668	1868088139
127896	1696	1869978236
127900	805	1871757147
127908	1680	1874761944
127911	1733	1875337326
127914	1731	1878202486
127917	1693	1878447678
127919	1690	1879002050
127924	1721	1881365877
127929	1730	1883247513
127949	1730	1890546824
127952	1668	1891957090
127954	1681	1892963832
127955	1709	1893925663
127964	1737	1895354526
127965	1688	1895390460
127970	1670	1897066916
127973	1659	1899367379
127976	1663	1900241334
127979	1719	1901068041
127985	1740	1902467691
127990	1703	1904115913
128022	1747	1913873944
128023	1707	1914154222
128024	1729	1914578313
128027	1751	1915201336
128070	1715	1928330361
128077	1708	1929754026
128094	1741	1934791827
128111	1720	1941218711
128119	1695	1943631598
128127	1756	1945221295
128128	1660	1945448973
128134	1692	1946645169
128135	1698	1946939838
128137	1748	1947054010
128140	1759	1948846468
128141	1754	1949452668
128153	1746	1952673731
128162	1722	1957220827
128165	1691	1957350025
128178	1745	1962467136
128180	1703	1962867920
128181	1724	1963081158
128183	1726	1963335616
128195	1660	1966021504
128197	1572	1966534650
128198	1721	1966702832
128199	1694	1966706204
128200	1709	1966817271
128206	1713	1968128920
128209	1713	1968816859
128215	1736	1970694967
128222	1767	1972027368
128224	1754	1972332015
128240	1717	1976788483
128249	1699	1981500103
128255	1712	1983570857
128259	1697	1986424203
128267	1730	1988361809
128279	1715	1991772607
128286	1672	1993631078
128296	1652	1996178328
128300	1693	1997569061
128306	1728	2001769231
128308	1729	2002110217
128314	1771	2003640860
128319	1766	2005370296
128320	1747	2005586192
128322	1742	2006070366
128338	1743	2010442719
128339	1683	2010662346
128340	1676	2010977038
128352	1684	2014791826
128354	1730	2015171055
128378	1744	2023024175
128380	1700	2023224744
128382	1710	2024118354
128406	1757	2029619441
128408	1754	2029832065
128410	1745	2030247248
128417	1691	2032986740
128421	1675	2033856432
128430	1718	2036342663
128431	1687	2036732330
128444	1703	2039397829
128453	1720	2043239936
128456	1677	2044192794
128457	1737	2044261264
128467	1723	2047612352
128468	1718	2048089861
128472	1702	2049178383
128480	1690	2052389979
128485	1683	2052954068
128494	1710	2054838704
128497	1694	2055594184
128504	1737	2059792647
128505	1715	2060568359
128506	1698	2062267751
128508	1694	2063426052
128528	1723	2069242354
128534	1684	2071247195
128537	1728	2071859361
128549	1756	2073443842
128554	1680	2075771752
128581	690	2083285908
128586	772	2085367436
128600	1679	2088566486
128601	1693	2088717890
128609	1697	2090746270
128612	1737	2091331665
128614	1754	2091716719
128616	1702	2092437799
128627	1719	2096741772
128638	1724	2100386012
128645	1651	2104398555
128653	1706	2106403968
128658	1680	2108180844
128660	1688	2108337752
128676	1751	2112919404
128692	1719	2116923671
128693	1719	2117442089
128714	1719	2125306793
128723	1706	2127288187
128725	1673	2129022722
128728	1724	2130434207
128737	1695	2133071370
128754	1777	2138804872
128757	1658	2139804905
128762	1752	2140259593
128764	1705	2140830008
128765	890	2140953691
128769	1733	2144489379
128781	1730	2149770642
128782	1694	2150268089
128798	1725	2155913554
128800	1768	2156421708
128801	1713	2156645204
128822	1700	2161662496
128832	1214	2165294965
128833	1716	2165519460
128834	1765	2166168630
128839	1747	2167347646
128851	1716	2170615840
128867	1700	2177139289
128868	1699	2177151228
128874	1711	2180004578
128880	1699	2182630316
128884	1708	2185060032
128907	1640	2190785038
128914	1688	2191681392
128921	1693	2193367263
128923	1727	2194352717
128935	1718	2198868861
128940	1663	2200766256
128941	1707	2201764786
128945	1721	2202360070
128950	1693	2205579976
128956	1679	2207911668
128957	1753	2208296449
128960	1725	2208570340
128962	1716	2209149370
128963	1683	2209186599
128964	1661	2209262303
128972	1665	2211331633
128975	1748	2211845310
128984	1742	2212952998
128989	1757	2215060655
129000	1664	2216809853
129002	1466	2217035012
129018	1749	2222850709
129026	1756	2227435425
129033	1739	2230792507
129035	1721	2232026425
129048	1707	2237196296
129049	1708	2237288539
129057	1722	2240378823
129064	1734	2240890498
129066	1739	2242337580
129070	1700	2242681888
129096	1696	2254077326
129097	1759	2255212347
129101	1712	2256835840
129105	1689	2258455768
129110	1745	2259273310
129112	1737	2261240420
129116	1693	2262851798
129117	1732	2263502889
129124	1761	2267625980
129127	1727	2268184357
129131	1701	2269179727
129132	1647	2269701244
129133	1712	2269753327
129138	1746	2271441654
129140	1748	2272225198
129142	1663	2273040910
129143	1725	2273105654
129149	1712	2276268776
129151	1709	2276333420
129153	1677	2276560952
129154	1722	2277488638
129161	1724	2279571189
129162	1687	2280214074
129163	1690	2280218397
129164	1692	2280511894
129166	1635	2281444739
129176	1750	2283870200
129181	1698	2287529296
129191	1728	2289714716
129195	1696	2291826216
129213	1770	2296216300
129222	1747	2298813430
129224	1712	2299177722
129238	1731	2303266101
129239	1745	2303872606
129242	1678	2304683304
129259	1679	2311107560
129272	1780	2312748698
129277	1713	2313438510
129297	1726	2318723435
129307	1706	2321982806
129312	1725	2323077677
129321	1698	2327506039
129340	1693	2332035390
129341	1707	2332311550
129348	1731	2333887553
129349	1736	2334026174
129358	1763	2337105937
129370	1737	2340545057
129373	1722	2341800206
129376	1714	2342283635
129382	1688	2343300302
129388	1727	2344805343
129391	1752	2345397871
129413	1674	2357420187
129419	1342	2358959752
129425	1756	2359755352
129428	1731	2360563593
129433	1693	2361295507
129440	1743	2362837681
129444	1695	2363776749
129451	1727	2365783784
129454	1723	2367126997
129457	1695	2369922914
129464	1609	2371881571
129479	1654	2375850850
129484	1731	2376856550
129511	1681	2386877612
129528	1699	2392794046
129529	1669	2393723242
129537	1736	2395431700
129540	1700	2396072749
129543	1687	2396939727
129546	1695	2398467843
129558	1697	2401193815
129576	1688	2405535612
129578	1705	2406620213
129592	1681	2410633885
129602	1737	2411974971
129607	1715	2414760117
129609	1697	2415396988
129613	1702	2417195914
129614	1713	2417262581
129619	1719	2418244495
129626	1620	2421104601
129637	1732	2422972856
129655	1725	2428065816
129674	1775	2434402359
129696	1693	2441483365
129700	1683	2443630368
129705	1723	2444148177
129710	1721	2446079109
129711	1703	2446163041
129712	1743	2446248829
129714	1700	2447550979
129719	1739	2449174909
129720	1688	2449428800
129723	1672	2452345477
129724	1712	2452837305
129725	1754	2453055850
129731	1697	2454357819
129735	1723	2456183973
129739	1763	2458151282
129746	1706	2459232559
129755	1689	2461784625
129762	1728	2464751909
129763	1689	2465433898
129764	1710	2465485719
129774	1700	2468139453
129776	1716	2468927268
129785	1651	2474323612
129793	1753	2475435135
129795	1746	2476338456
129796	1777	2476482402
129799	1751	2476958396
129803	1691	2477476419
129804	1684	2477869399
129806	1678	2478273973
129830	1717	2485706883
129831	1696	2486037681
129845	1682	2489258957
129857	1753	2493733335
129862	1689	2493938790
129874	1719	2495899175
129875	1702	2496342526
129883	1662	2498667084
129890	1684	2501178463
129900	1759	2502915932
129917	1685	2508706706
129927	1711	2511837059
129935	1703	2515443290
129960	1737	2522044639
129961	1683	2522138088
129966	1640	2523159213
129975	847	2525759755
129981	1720	2527496326
129982	1732	2527556268
129989	1735	2529301264
129990	1700	2529704030
130015	1702	2537006546
130017	1712	2537506781
130021	1766	2538824845
130022	1720	2539134718
130035	1711	2544306242
130037	1724	2545974563
130054	1752	2551226406
130066	1676	2557439673
130068	1692	2557958082
130081	1701	2561367468
130086	1759	2562953681
130105	1661	2568206829
130107	1781	2568971814
130111	1738	2570450581
130112	1683	2570785589
130115	1699	2571761702
130130	1604	2578994362
130133	1721	2579981777
130138	1740	2581597263
130155	1641	2588051329
130156	1729	2588054206
130158	1774	2588146186
130161	1728	2588610293
130165	1739	2589455780
130166	1662	2590245829
130172	1655	2591819507
130173	1748	2592243526
130174	672	2592820289
130178	1767	2593474156
130185	1745	2598115990
130186	1684	2598228930
130193	1724	2600760906
130210	1695	2606174854
130214	1765	2607478385
130215	1720	2607953603
130219	1711	2608689690
130226	1729	2610992523
130228	1738	2611271888
130236	1707	2613652191
130241	1686	2616916515
130250	1738	2617909142
130265	1722	2620186016
130269	1694	2620531826
130277	1716	2621407902
130285	1725	2623778668
130286	1733	2624404223
130291	1747	2625835701
130299	1725	2628565415
130321	1639	2637111352
130336	1726	2640276929
130345	1704	2642245634
130364	1722	2646101450
130371	1734	2649494353
130376	1709	2651380510
130378	1671	2651539809
130379	1682	2651718673
130387	1746	2653385968
130390	1751	2654612388
130417	1735	2662911542
130427	1729	2664768575
130435	1697	2666350921
130445	929	2669675587
130461	1665	2673810810
130466	1732	2674387074
130474	1697	2679482397
130480	1714	2681911961
130484	1734	2683316692
130498	1691	2685857946
130504	1715	2687068292
130509	1767	2688214636
130510	1738	2688411276
130512	1696	2688716131
130524	1713	2692313630
130525	1686	2693086396
130541	1705	2698800356
130542	1723	2699234349
130582	1666	2709872576
130585	1776	2710464161
130590	1711	2711931280
130595	1732	2713726135
130599	1738	2714375036
130602	1688	2714968192
130604	1678	2715164024
130614	1724	2716863557
130615	1725	2717327736
130617	1714	2720092617
130629	1689	2721947410
130639	1669	2725206231
130647	1686	2728043875
130654	1750	2730890307
130655	1690	2731328096
130659	1697	2732674992
130660	1687	2732733209
130662	1733	2732851211
130663	1701	2733100364
130664	1728	2734289040
130670	1661	2735056446
130673	1698	2735982998
130685	1720	2742871831
130699	1666	2746685952
130701	1678	2747724233
130703	1716	2748522533
130705	1714	2748751828
130707	1712	2749052613
130714	1756	2751448973
130738	1779	2760837340
130744	1738	2762652257
130756	1748	2765429909
130762	1717	2766701516
130777	1681	2769886836
130779	1728	2770474328
130784	1722	2771444610
130791	1729	2773327499
130793	1732	2773469637
130794	1749	2773634455
130795	1723	2773700259
130809	1693	2777597542
130814	1671	2780825588
130818	1702	2781750306
130823	1766	2783047994
130839	1690	2787532790
130840	1711	2787580358
130843	1710	2789268500
130860	1751	2793774626
130864	1706	2795247996
130868	1705	2795575932
130874	1733	2797004747
130887	1697	2801447414
130890	1738	2802132563
130894	1714	2803479900
130895	1705	2803741583
130902	1681	2805058756
130907	1659	2806644355
130914	1696	2808599379
130917	1753	2809112425
130921	1702	2809884700
130923	1711	2810556882
130924	1672	2810774256
130931	1679	2813740180
130936	1643	2814913822
130937	1676	2814968105
130947	1651	2816806389
130950	1746	2818561907
130959	1760	2822297531
130961	1740	2822527478
130977	1680	2826271437
130979	1770	2827158251
130984	1752	2828635187
131002	1733	2833207154
131017	1735	2835866861
131022	1725	2838627184
131032	1687	2841455973
131033	1681	2842948323
131034	1749	2843135880
131035	1717	2843413817
131039	1755	2845079213
131059	1741	2851121105
131062	1714	2851648453
131070	1696	2853883034
131071	1680	2854056216
131084	1747	2860214404
131085	1699	2860325095
131098	1709	2865506379
131100	1672	2865903413
131108	1665	2868250594
131109	1668	2868260281
131125	1723	2873643278
131126	1760	2873744239
131127	1673	2873897396
131129	1756	2874777800
131139	1759	2877966442
131140	576	2877978725
131159	1709	2883979255
131164	1726	2886401442
131165	1748	2886519256
131167	1698	2887102167
131168	1759	2887116026
131170	1719	2888632680
131171	1667	2888768444
131181	1701	2893795035
131183	1712	2894077925
131195	1634	2897853389
131197	1681	2898002790
131211	1695	2904916313
131215	1739	2905503012
131219	1701	2906750305
131220	1717	2906872199
131229	1658	2908897659
131231	1701	2909480951
131234	1719	2910066076
131235	1729	2912837377
131236	1691	2913085084
131246	1773	2913905526
131249	1723	2915394801
131253	1737	2918005634
131255	1688	2918273011
131256	1711	2918695511
131264	1663	2921989764
131265	1756	2922141266
131267	1722	2924466081
131272	1744	2926674178
131273	1739	2926792905
131275	1661	2926809173
131287	678	2929540081
131294	1731	2931211401
131310	1724	2935389959
131315	1738	2936065437
131328	1704	2939644756
131337	1709	2942184296
131345	1717	2946647559
131346	1727	2946934672
131356	1768	2948782149
131357	1752	2948806254
131359	1678	2949200251
131365	1685	2950780388
131384	1717	2958345721
131387	1759	2959403239
131392	1708	2962061212
131396	1676	2962682585
131405	1760	2968075567
131410	1743	2968942754
131420	1712	2971959484
131423	1715	2973014414
131430	1713	2975859948
131435	1059	2976902310
131436	1702	2977095265
131439	1681	2978344245
131441	1670	2978698654
131443	1760	2979014245
131453	1742	2983794529
131454	1648	2986086880
131457	1672	2986573559
131461	1720	2988320874
131469	1710	2991696726
131477	1718	2994903315
131486	1716	2997860873
131490	1668	2998888061
131499	1728	3000899821
131502	1715	3002505703
131504	1728	3003293551
131514	1745	3006708499
131519	1729	3008460696
131520	1749	3008679521
131530	1774	3010634319
131533	1680	3011294836
131539	1695	3013136454
131553	1727	3015908302
131564	1688	3018719793
131595	1714	3029627815
131604	1744	3031753368
131626	1657	3038980477
131628	1175	3039614101
131632	1709	3041249886
131633	1688	3041759020
131640	1699	3043051284
131647	1686	3047711295
131649	1672	3047881865
131651	1757	3048844235
131661	1748	3052544618
131666	1738	3053867777
131677	1724	3056333208
131709	1695	3067375363
131724	1699	3069642296
131752	1691	3078971917
131754	1744	3079336828
131779	1715	3088942980
131784	1726	3091177120
131792	1725	3093817373
131795	1731	3094906375
131796	1719	3095405113
131798	1767	3095570271
131799	1679	3095754470
131805	1722	3097257249
131812	1722	3098786255
131816	1750	3099174354
131828	1706	3102332645
131837	1657	3104567182
131847	1756	3110274871
131851	1736	3111616061
131886	1683	3122008453
131891	937	3123712867
131892	1722	3124070331
131895	1682	3125477699
131898	1715	3128895825
131911	691	3133048262
131912	1705	3133595786
131916	1699	3134067009
131917	1647	3134201277
131936	1758	3137659573
131951	1712	3144046409
131953	1686	3144466537
131964	1726	3149629138
131969	1770	3150836440
131981	1730	3153501187
131983	1710	3153681195
131985	1685	3153885671
131993	1715	3156251586
131994	1725	3156686486
131996	1652	3156946347
132000	1738	3157452046
132003	1734	3158480702
132008	1741	3160332309
132014	1689	3162199156
132015	1694	3162646070
132024	1763	3164693329
132026	1702	3164735063
132028	1719	3165513599
132039	1671	3171450606
132040	1751	3171620174
132046	1747	3172671753
132049	1730	3172929031
132057	1722	3174650934
132074	1738	3181306049
132088	1697	3186180641
132095	1705	3190498653
132106	1708	3194230108
132112	1691	3197722494
132114	1695	3198550700
132115	1741	3198634560
132117	1744	3198813283
132120	1685	3200493473
132122	680	3201271507
132124	1689	3203016470
132128	1743	3203864858
132131	1688	3204974063
132133	1698	3205194988
132140	1749	3206603734
132151	1751	3212128533
132152	1686	3212348316
132156	1723	3212971119
132170	1728	3217061916
132176	1678	3217886734
132186	1726	3222443705
132193	1262	3223953344
132195	1693	3224828445
132204	1730	3228767195
132209	1757	3230861297
132214	1736	3232668311
132218	1732	3234305991
132220	1706	3235173225
132229	1706	3237680563
132248	1726	3243040735
132256	1726	3245546422
132260	1727	3246052929
132261	1732	3246672687
132277	1670	3251334522
132290	1720	3257650704
132292	1720	3258465460
132302	1737	3261405777
132303	1679	3261525020
132307	1706	3262529505
132309	1723	3262733135
132318	1727	3264967210
132319	1732	3265272035
132327	1719	3267914029
132329	1723	3268770402
132350	1727	3274677912
132382	1743	3281657970
132392	1721	3283658479
132393	1717	3284090923
132398	1736	3285109793
132414	1731	3288544553
132422	1688	3292566798
132453	1659	3302822770
132459	1737	3304773957
132481	1723	3309205771
132487	1746	3312652283
132502	1711	3316709470
132503	1659	3316750222
132509	1697	3318484372
132512	1383	3319214923
132518	1737	3319891189
132525	1732	3320954839
132526	1704	3321698558
132529	1717	3322326014
132535	1710	3323866478
132539	1672	3325342502
132541	1749	3326243182
132548	1711	3327780367
132557	1687	3329971223
132559	1667	3332416954
132579	1704	3339849826
132581	1711	3340765345
132589	1690	3343957762
132608	1673	3347997494
132609	1706	3348105799
132627	1774	3351579585
132628	1690	3353149980
132635	1675	3355312527
132643	1666	3357116125
132645	1740	3357320845
132652	1677	3358617509
132653	1747	3359137900
132655	1377	3359551116
132659	1722	3360141519
132660	1734	3360649283
132669	1711	3362627356
132672	1678	3363409706
132677	1714	3365409401
132684	1741	3367911283
132687	1731	3368543658
132703	1689	3376783437
132706	1702	3377095079
132716	1716	3380165317
132721	1710	3381288716
132724	970	3382387297
132737	1697	3386323497
132741	1690	3388280476
132749	1731	3389164221
132754	1676	3390426866
132756	1674	3391240430
132757	1734	3391457155
132763	1672	3394715601
132767	1680	3395382615
132775	1336	3399326148
132781	1682	3402357588
132783	1677	3402675602
132786	1714	3403009415
132793	1727	3405941401
132796	1732	3407211767
132811	1697	3411204595
132814	1688	3412016093
132821	1736	3415863964
132825	1672	3416983865
132832	1718	3419546414
132883	1690	3432669343
132886	1711	3433479136
132894	1724	3436615246
132898	1696	3437429894
132899	1728	3437660583
132921	1744	3445822472
132923	1682	3446751480
132931	1740	3448924527
132935	1744	3450063829
132937	1733	3450647098
132942	1332	3452820744
132943	1769	3453038686
132945	1684	3454424170
132963	1745	3461331374
132968	1755	3462752099
132973	1700	3464407516
132975	1727	3464908832
132987	1709	3468780940
132995	1749	3472360161
132997	1753	3473224776
133009	1710	3477394378
133013	1746	3478197768
133015	1774	3478417344
133020	1699	3479076456
133022	1685	3479529173
133032	1676	3484200515
133033	1737	3485317056
133067	983	3497113511
133078	1743	3499169380
133085	1674	3501467923
133087	1728	3501819544
133091	1726	3503336724
133093	1705	3503632301
133098	1740	3505664651
133099	1658	3506318985
133100	1730	3506660678
133102	1771	3506799889
133103	1776	3506863440
133105	1712	3507176248
133120	1681	3510802565
133126	1697	3512123176
133130	1675	3513665269
133147	1731	3520886668
133149	1766	3521437593
133166	1723	3526776330
133167	1721	3526923751
133169	1728	3527122312
133199	1716	3536507015
133200	1703	3536629173
133201	1750	3537182788
133206	1699	3540824385
133226	1740	3547257939
133249	1711	3551850347
133252	1728	3552716747
133257	1670	3554549102
133263	1776	3560075297
133267	1710	3561586391
133269	1720	3561967508
133285	1726	3568777437
133294	1745	3572132168
133295	1770	3572141482
133299	1697	3573447857
133300	1698	3574071177
133304	1696	3574573727
133305	1735	3574668728
133312	1520	3577309697
133325	1687	3582688557
133331	1707	3583942721
133335	1740	3584548474
133337	1740	3585072283
133341	1712	3585508101
133342	1717	3585619669
133362	1478	3591069041
133364	1718	3591481072
133369	1668	3594182021
133373	1692	3595202866
133376	1715	3595613528
133377	1756	3595787010
133378	1688	3595831705
133385	1747	3597505391
133393	1692	3598891301
133397	1714	3601712180
133422	1747	3607980608
133440	1751	3612217880
133447	1673	3614657197
133456	1748	3616538825
133461	1666	3617348455
133467	1697	3618278216
133468	1685	3618525987
133469	1682	3618564983
133491	1768	3627218699
133493	1699	3627417061
133495	1753	3627601483
133497	1747	3628334698
133501	1699	3629975241
133503	1750	3630475813
133522	1735	3634203902
133543	1156	3642984668
133551	1665	3646527977
133552	1709	3646923032
133558	1707	3649687356
133571	1741	3652476850
133579	1678	3654726584
133584	1691	3655521296
133602	1650	3662849584
133605	1701	3663920291
133626	1733	3669255076
133647	1697	3675775501
133660	1706	3679729232
133681	1714	3687703603
133683	1706	3687954576
133685	1676	3688528030
133695	1688	3691523587
133699	1744	3692844147
133705	1728	3694027536
133716	1739	3697998861
133717	1723	3698077171
133723	1746	3698820400
133725	1683	3699139651
133730	1714	3700208528
133736	1708	3702910688
133739	1701	3704013201
133785	1738	3717993564
133788	1600	3718513479
133806	1704	3725120324
133813	1699	3728875493
133815	1742	3729066778
133819	1754	3731366919
133826	1717	3734470605
133827	1766	3735191360
133838	1722	3743777327
133847	1701	3746611638
133853	1688	3748007821
133854	1703	3748548565
133863	1748	3750578526
133869	1713	3751456183
133870	1709	3751941628
133897	1658	3759182125
133902	1692	3759882843
133905	1701	3760277603
133908	1702	3760786647
133917	1688	3764647918
133919	1718	3765460824
133922	1644	3766983315
133924	1705	3767473119
133927	1695	3768864510
133928	1719	3769049674
133935	1672	3770708386
133937	1687	3771025695
133947	1737	3772735060
133948	1719	3773012683
133951	1694	3774779877
133966	1725	3780478125
133969	1688	3780914569
133970	1673	3781868386
133973	1680	3782217601
133976	1718	3782526622
133993	1649	3788256841
134007	1697	3792243717
134008	1665	3792266441
134029	1743	3796399766
134031	1734	3796690841
134032	1697	3797396561
134037	1758	3799645226
134041	1712	3801713968
134046	1715	3802987385
134052	1752	3804680750
134056	1716	3807250828
134064	1722	3809476190
134066	1734	3809662271
134081	1691	3814782594
134086	1729	3816510992
134093	1700	3817842540
134094	1764	3818363700
134101	1705	3819827277
134109	1735	3821198783
134120	1718	3824628081
134124	1705	3825449455
134126	1735	3826312023
134139	1685	3833667021
134143	1684	3835680354
134145	1689	3836272284
134162	1708	3839841755
134170	1675	3841527888
134174	1376	3843757318
134177	1737	3845483290
134178	1737	3845551249
134192	1731	3850186353
134206	758	3855921968
134214	1755	3858697374
134224	1734	3861791914
134227	1669	3862508080
134239	1701	3865959226
134259	1706	3871653061
134264	1758	3873247983
134268	1711	3874805262
134280	1733	3878533532
134295	1673	3882777823
134298	1721	3883803509
134302	1729	3884442333
134305	1704	3884895287
134312	1712	3889263808
134322	1715	3891044868
134329	1759	3891811801
134339	1742	3893853721
134341	1656	3894347260
134347	1744	3895699447
134348	1698	3896037794
134355	1749	3898152170
134356	1708	3898168827
134357	1668	3898648274
134360	1721	3899489969
134374	1692	3905441053
134376	1690	3906148222
134378	1740	3906324337
134383	1685	3907381618
134386	1685	3909472212
134399	1727	3914810648
134415	1679	3919167224
134422	1685	3921394387
134427	1707	3922758936
134432	1691	3924629716
134434	1736	3924899662
134440	1714	3926300076
134449	1685	3930625996
134458	1750	3932568158
134468	1661	3935723565
134477	1733	3937973100
134481	1710	3938928905
134484	1771	3939947189
134485	1704	3940885600
134490	1695	3941521965
134492	1709	3942591240
134496	1630	3944125037
134499	1721	3945162713
134519	1706	3953222950
134520	1692	3954387382
134523	1719	3955608944
134528	1728	3956816086
134531	1718	3957903800
134538	1678	3960547116
134561	1724	3967669081
134567	1755	3970747243
134570	1695	3972204559
134577	1715	3974307841
134578	1735	3974331838
134583	1742	3974935937
134587	1700	3976314240
134594	1719	3977061993
134600	1736	3978032603
134608	1723	3980946888
134614	1751	3982366514
134615	1694	3982451870
134622	1678	3984519651
134623	1729	3984586740
134641	1688	3988337758
134643	1683	3988548034
134652	1744	3992368279
134662	1696	3995631150
134663	1711	3995791937
134664	1721	3995856292
134668	1730	3996496637
134676	1708	3999059429
134681	1768	4000043567
134695	1685	4004477594
134703	1697	4006840363
134704	1711	4006921042
134710	1726	4010043805
134714	1700	4013600842
134716	1763	4014332848
134745	1731	4021935952
134747	1743	4022447468
134750	1649	4023498160
134786	1667	4035137368
134789	1727	4036406097
134806	1680	4043290886
134808	1690	4043394233
134816	1730	4044284546
134820	1736	4045172887
134825	1674	4046843988
134833	1774	4048052364
134844	1721	4053927639
134845	1686	4054137572
134852	1723	4056783771
134855	1713	4057982688
134870	1761	4061098230
134871	1685	4061293932
134873	1704	4061612661
134890	1706	4064768135
134892	1709	4065109436
134893	1762	4065171735
134899	1735	4067121686
134902	1720	4068337075
134910	921	4070764172
134928	1648	4077033609
134932	1740	4077652979
134937	1740	4079373522
134940	1689	4080820326
134948	1717	4082270866
134956	1722	4084843082
134962	1740	4086653996
134976	1744	4093917484
134978	1721	4094260511
134979	1679	4094498771
134981	1647	4095267135
134983	1769	4095545838
134991	1718	4098219595
134997	1715	4099202523
135016	1698	4102788967
135035	1721	4106415170
135037	1753	4106791003
135045	1765	4108357074
135067	1745	4117097574
135068	1711	4117535688
135072	1683	4118793793
135104	1698	4128205463
135111	1711	4131059231
135125	1683	4133642983
135127	1697	4134544049
135128	1363	4136607118
135133	1720	4137820551
135134	1722	4137869513
135137	1717	4138278753
135148	1665	4141428374
135149	1697	4141905292
135152	1689	4142841931
135153	1688	4143060320
135159	1673	4144845927
135165	1686	4145284279
135167	1702	4145636980
135186	1712	4152452675
135187	1698	4152485395
135194	1740	4154907669
135222	1716	4163601129
135223	1747	4163827924
135226	1759	4165346025
135234	1669	4167574573
135236	1757	4168490041
135249	1694	4172231667
135252	1710	4172610434
135264	1762	4177390382
135266	1227	4177854155
135272	1690	4178765890
135273	1736	4179030733
135278	1746	4180736011
